employee_id;zone;wd;duration;time
ldedos001                     ;1-2                 ;Tuesday  ;3869;43652
ldedos001                     ;1-2                 ;Tuesday  ;3808;42993
ldedos001                     ;1-2                 ;Wednesday;3534;44047
ldedos001                     ;1-2                 ;Wednesday;3218;42863
ldedos001                     ;1-2                 ;Thursday ;3235;43266
ldedos001                     ;1-2                 ;Thursday ;3678;43423
ldedos001                     ;1-2                 ;Friday   ;3188;43133
ldedos001                     ;1-2                 ;Friday   ;3763;44058
ldedos001                     ;1-4                 ;Monday   ;41;26377
ldedos001                     ;1-4                 ;Monday   ;2;43241
ldedos001                     ;1-4                 ;Monday   ;41;46857
ldedos001                     ;1-4                 ;Monday   ;2;60781
ldedos001                     ;1-4                 ;Monday   ;41;26735
ldedos001                     ;1-4                 ;Monday   ;2;43075
ldedos001                     ;1-4                 ;Monday   ;41;46923
ldedos001                     ;1-4                 ;Monday   ;2;62503
ldedos001                     ;1-4                 ;Tuesday  ;41;26258
ldedos001                     ;1-4                 ;Tuesday  ;2;43635
ldedos001                     ;1-4                 ;Tuesday  ;41;47608
ldedos001                     ;1-4                 ;Tuesday  ;2;61014
ldedos001                     ;1-4                 ;Tuesday  ;40;27354
ldedos001                     ;1-4                 ;Tuesday  ;2;42976
ldedos001                     ;1-4                 ;Tuesday  ;32;46812
ldedos001                     ;1-4                 ;Tuesday  ;2;60405
ldedos001                     ;1-4                 ;Wednesday;41;27399
ldedos001                     ;1-4                 ;Wednesday;2;44035
ldedos001                     ;1-4                 ;Wednesday;41;47637
ldedos001                     ;1-4                 ;Wednesday;2;62335
ldedos001                     ;1-4                 ;Wednesday;41;26859
ldedos001                     ;1-4                 ;Wednesday;2;42854
ldedos001                     ;1-4                 ;Wednesday;41;46137
ldedos001                     ;1-4                 ;Wednesday;2;62455
ldedos001                     ;1-4                 ;Thursday ;42;27772
ldedos001                     ;1-4                 ;Thursday ;2;43251
ldedos001                     ;1-4                 ;Thursday ;41;46536
ldedos001                     ;1-4                 ;Thursday ;2;60071
ldedos001                     ;1-4                 ;Thursday ;31;27306
ldedos001                     ;1-4                 ;Thursday ;2;43408
ldedos001                     ;1-4                 ;Thursday ;41;47163
ldedos001                     ;1-4                 ;Thursday ;2;61182
ldedos001                     ;1-4                 ;Friday   ;41;26286
ldedos001                     ;1-4                 ;Friday   ;2;43115
ldedos001                     ;1-4                 ;Friday   ;41;46348
ldedos001                     ;1-4                 ;Friday   ;2;61507
ldedos001                     ;1-4                 ;Friday   ;41;26675
ldedos001                     ;1-4                 ;Friday   ;2;44035
ldedos001                     ;1-4                 ;Friday   ;41;47883
ldedos001                     ;1-4                 ;Friday   ;2;62395
ldedos001                     ;2-1                 ;Monday   ;16;26420
ldedos001                     ;2-1                 ;Monday   ;500;31628
ldedos001                     ;2-1                 ;Monday   ;20;35947
ldedos001                     ;2-1                 ;Monday   ;27;36550
ldedos001                     ;2-1                 ;Monday   ;28;37627
ldedos001                     ;2-1                 ;Monday   ;27;41357
ldedos001                     ;2-1                 ;Monday   ;51;43149
ldedos001                     ;2-1                 ;Monday   ;16;46900
ldedos001                     ;2-1                 ;Monday   ;27;50227
ldedos001                     ;2-1                 ;Monday   ;27;53477
ldedos001                     ;2-1                 ;Monday   ;19;55807
ldedos001                     ;2-1                 ;Monday   ;19;56537
ldedos001                     ;2-1                 ;Monday   ;800;57248
ldedos001                     ;2-1                 ;Monday   ;20;60729
ldedos001                     ;2-1                 ;Monday   ;16;26778
ldedos001                     ;2-1                 ;Monday   ;440;31688
ldedos001                     ;2-1                 ;Monday   ;20;35587
ldedos001                     ;2-1                 ;Monday   ;27;36070
ldedos001                     ;2-1                 ;Monday   ;37;37688
ldedos001                     ;2-1                 ;Monday   ;37;41165
ldedos001                     ;2-1                 ;Monday   ;65;42969
ldedos001                     ;2-1                 ;Monday   ;20;46966
ldedos001                     ;2-1                 ;Monday   ;37;50228
ldedos001                     ;2-1                 ;Monday   ;36;53707
ldedos001                     ;2-1                 ;Monday   ;19;55567
ldedos001                     ;2-1                 ;Monday   ;19;56057
ldedos001                     ;2-1                 ;Monday   ;860;58508
ldedos001                     ;2-1                 ;Monday   ;53;62409
ldedos001                     ;2-1                 ;Tuesday  ;16;26301
ldedos001                     ;2-1                 ;Tuesday  ;440;31868
ldedos001                     ;2-1                 ;Tuesday  ;20;35767
ldedos001                     ;2-1                 ;Tuesday  ;27;36610
ldedos001                     ;2-1                 ;Tuesday  ;28;37687
ldedos001                     ;2-1                 ;Tuesday  ;27;40997
ldedos001                     ;2-1                 ;Tuesday  ;25;43569
ldedos001                     ;2-1                 ;Tuesday  ;16;47651
ldedos001                     ;2-1                 ;Tuesday  ;37;50408
ldedos001                     ;2-1                 ;Tuesday  ;36;53707
ldedos001                     ;2-1                 ;Tuesday  ;19;55327
ldedos001                     ;2-1                 ;Tuesday  ;19;55877
ldedos001                     ;2-1                 ;Tuesday  ;800;57848
ldedos001                     ;2-1                 ;Tuesday  ;64;60909
ldedos001                     ;2-1                 ;Tuesday  ;16;27396
ldedos001                     ;2-1                 ;Tuesday  ;560;32348
ldedos001                     ;2-1                 ;Tuesday  ;20;36187
ldedos001                     ;2-1                 ;Tuesday  ;27;36910
ldedos001                     ;2-1                 ;Tuesday  ;37;37988
ldedos001                     ;2-1                 ;Tuesday  ;36;41527
ldedos001                     ;2-1                 ;Tuesday  ;26;42909
ldedos001                     ;2-1                 ;Tuesday  ;20;46846
ldedos001                     ;2-1                 ;Tuesday  ;37;50408
ldedos001                     ;2-1                 ;Tuesday  ;37;53945
ldedos001                     ;2-1                 ;Tuesday  ;19;55807
ldedos001                     ;2-1                 ;Tuesday  ;19;56417
ldedos001                     ;2-1                 ;Tuesday  ;560;57488
ldedos001                     ;2-1                 ;Tuesday  ;55;60309
ldedos001                     ;2-1                 ;Wednesday;24;27442
ldedos001                     ;2-1                 ;Wednesday;620;31508
ldedos001                     ;2-1                 ;Wednesday;20;36187
ldedos001                     ;2-1                 ;Wednesday;27;36670
ldedos001                     ;2-1                 ;Wednesday;37;37568
ldedos001                     ;2-1                 ;Wednesday;37;40745
ldedos001                     ;2-1                 ;Wednesday;65;43929
ldedos001                     ;2-1                 ;Wednesday;20;47680
ldedos001                     ;2-1                 ;Wednesday;37;50108
ldedos001                     ;2-1                 ;Wednesday;37;53705
ldedos001                     ;2-1                 ;Wednesday;19;55927
ldedos001                     ;2-1                 ;Wednesday;19;56657
ldedos001                     ;2-1                 ;Wednesday;440;57428
ldedos001                     ;2-1                 ;Wednesday;65;62229
ldedos001                     ;2-1                 ;Wednesday;20;26902
ldedos001                     ;2-1                 ;Wednesday;620;31868
ldedos001                     ;2-1                 ;Wednesday;20;36067
ldedos001                     ;2-1                 ;Wednesday;27;36610
ldedos001                     ;2-1                 ;Wednesday;37;38108
ldedos001                     ;2-1                 ;Wednesday;37;41825
ldedos001                     ;2-1                 ;Wednesday;24;42789
ldedos001                     ;2-1                 ;Wednesday;16;46180
ldedos001                     ;2-1                 ;Wednesday;28;50647
ldedos001                     ;2-1                 ;Wednesday;27;54017
ldedos001                     ;2-1                 ;Wednesday;19;56047
ldedos001                     ;2-1                 ;Wednesday;19;56597
ldedos001                     ;2-1                 ;Wednesday;620;56948
ldedos001                     ;2-1                 ;Wednesday;65;62349
ldedos001                     ;2-1                 ;Thursday ;20;27816
ldedos001                     ;2-1                 ;Thursday ;440;31568
ldedos001                     ;2-1                 ;Thursday ;20;35827
ldedos001                     ;2-1                 ;Thursday ;27;36430
ldedos001                     ;2-1                 ;Thursday ;37;37688
ldedos001                     ;2-1                 ;Thursday ;37;40685
ldedos001                     ;2-1                 ;Thursday ;61;43149
ldedos001                     ;2-1                 ;Thursday ;20;46579
ldedos001                     ;2-1                 ;Thursday ;37;50168
ldedos001                     ;2-1                 ;Thursday ;37;53945
ldedos001                     ;2-1                 ;Thursday ;19;56287
ldedos001                     ;2-1                 ;Thursday ;19;57017
ldedos001                     ;2-1                 ;Thursday ;440;58268
ldedos001                     ;2-1                 ;Thursday ;20;60009
ldedos001                     ;2-1                 ;Thursday ;20;27339
ldedos001                     ;2-1                 ;Thursday ;500;32468
ldedos001                     ;2-1                 ;Thursday ;20;36487
ldedos001                     ;2-1                 ;Thursday ;27;37330
ldedos001                     ;2-1                 ;Thursday ;37;37808
ldedos001                     ;2-1                 ;Thursday ;37;41465
ldedos001                     ;2-1                 ;Thursday ;38;43329
ldedos001                     ;2-1                 ;Thursday ;24;47206
ldedos001                     ;2-1                 ;Thursday ;37;50108
ldedos001                     ;2-1                 ;Thursday ;36;53647
ldedos001                     ;2-1                 ;Thursday ;19;55447
ldedos001                     ;2-1                 ;Thursday ;19;56117
ldedos001                     ;2-1                 ;Thursday ;920;57428
ldedos001                     ;2-1                 ;Thursday ;52;61089
ldedos001                     ;2-1                 ;Friday   ;24;26329
ldedos001                     ;2-1                 ;Friday   ;500;32708
ldedos001                     ;2-1                 ;Friday   ;20;36367
ldedos001                     ;2-1                 ;Friday   ;27;37150
ldedos001                     ;2-1                 ;Friday   ;37;38048
ldedos001                     ;2-1                 ;Friday   ;37;41105
ldedos001                     ;2-1                 ;Friday   ;45;43029
ldedos001                     ;2-1                 ;Friday   ;16;46391
ldedos001                     ;2-1                 ;Friday   ;37;50348
ldedos001                     ;2-1                 ;Friday   ;37;54005
ldedos001                     ;2-1                 ;Friday   ;19;56107
ldedos001                     ;2-1                 ;Friday   ;19;56657
ldedos001                     ;2-1                 ;Friday   ;740;58328
ldedos001                     ;2-1                 ;Friday   ;20;61449
ldedos001                     ;2-1                 ;Friday   ;20;26718
ldedos001                     ;2-1                 ;Friday   ;440;32048
ldedos001                     ;2-1                 ;Friday   ;20;35707
ldedos001                     ;2-1                 ;Friday   ;27;36190
ldedos001                     ;2-1                 ;Friday   ;27;37567
ldedos001                     ;2-1                 ;Friday   ;27;41357
ldedos001                     ;2-1                 ;Friday   ;65;43929
ldedos001                     ;2-1                 ;Friday   ;16;47926
ldedos001                     ;2-1                 ;Friday   ;28;50707
ldedos001                     ;2-1                 ;Friday   ;27;53837
ldedos001                     ;2-1                 ;Friday   ;19;55927
ldedos001                     ;2-1                 ;Friday   ;19;56417
ldedos001                     ;2-1                 ;Friday   ;800;57188
ldedos001                     ;2-1                 ;Friday   ;65;62289
ldedos001                     ;2-2                 ;Monday   ;5192;26436
ldedos001                     ;2-2                 ;Monday   ;3819;32128
ldedos001                     ;2-2                 ;Monday   ;1765;41384
ldedos001                     ;2-2                 ;Monday   ;2303;53504
ldedos001                     ;2-2                 ;Monday   ;692;56556
ldedos001                     ;2-2                 ;Monday   ;2681;58048
ldedos001                     ;2-2                 ;Monday   ;3459;32128
ldedos001                     ;2-2                 ;Monday   ;1591;36097
ldedos001                     ;2-2                 ;Monday   ;1767;41202
ldedos001                     ;2-2                 ;Monday   ;3242;46986
ldedos001                     ;2-2                 ;Monday   ;2432;56076
ldedos001                     ;2-2                 ;Monday   ;3041;59368
ldedos001                     ;2-2                 ;Monday   ;1824;53743
ldedos001                     ;2-2                 ;Monday   ;4894;26794
ldedos001                     ;2-2                 ;Monday   ;1050;36577
ldedos001                     ;2-2                 ;Monday   ;3311;46916
ldedos001                     ;2-2                 ;Tuesday  ;5551;26317
ldedos001                     ;2-2                 ;Tuesday  ;3459;32308
ldedos001                     ;2-2                 ;Tuesday  ;1050;36637
ldedos001                     ;2-2                 ;Tuesday  ;2545;41024
ldedos001                     ;2-2                 ;Tuesday  ;2741;47667
ldedos001                     ;2-2                 ;Tuesday  ;1584;53743
ldedos001                     ;2-2                 ;Tuesday  ;1952;55896
ldedos001                     ;2-2                 ;Tuesday  ;4936;27412
ldedos001                     ;2-2                 ;Tuesday  ;1051;36937
ldedos001                     ;2-2                 ;Tuesday  ;3542;46866
ldedos001                     ;2-2                 ;Tuesday  ;1825;53982
ldedos001                     ;2-2                 ;Tuesday  ;1052;56436
ldedos001                     ;2-2                 ;Tuesday  ;2261;58648
ldedos001                     ;2-2                 ;Tuesday  ;1346;41563
ldedos001                     ;2-2                 ;Tuesday  ;2261;58048
ldedos001                     ;2-2                 ;Tuesday  ;3279;32908
ldedos001                     ;2-2                 ;Wednesday;4042;27466
ldedos001                     ;2-2                 ;Wednesday;871;36697
ldedos001                     ;2-2                 ;Wednesday;2408;47700
ldedos001                     ;2-2                 ;Wednesday;2185;53742
ldedos001                     ;2-2                 ;Wednesday;752;56676
ldedos001                     ;2-2                 ;Wednesday;4361;57868
ldedos001                     ;2-2                 ;Wednesday;4946;26922
ldedos001                     ;2-2                 ;Wednesday;3579;32488
ldedos001                     ;2-2                 ;Wednesday;1471;36637
ldedos001                     ;2-2                 ;Wednesday;927;41862
ldedos001                     ;2-2                 ;Wednesday;2003;54044
ldedos001                     ;2-2                 ;Wednesday;332;56616
ldedos001                     ;2-2                 ;Wednesday;4451;46196
ldedos001                     ;2-2                 ;Wednesday;4781;57568
ldedos001                     ;2-2                 ;Wednesday;4059;32128
ldedos001                     ;2-2                 ;Wednesday;3147;40782
ldedos001                     ;2-2                 ;Thursday ;3732;27836
ldedos001                     ;2-2                 ;Thursday ;3819;32008
ldedos001                     ;2-2                 ;Thursday ;1231;36457
ldedos001                     ;2-2                 ;Thursday ;2427;40722
ldedos001                     ;2-2                 ;Thursday ;2305;53982
ldedos001                     ;2-2                 ;Thursday ;1301;58708
ldedos001                     ;2-2                 ;Thursday ;5109;27359
ldedos001                     ;2-2                 ;Thursday ;451;37357
ldedos001                     ;2-2                 ;Thursday ;2878;47230
ldedos001                     ;2-2                 ;Thursday ;1764;53683
ldedos001                     ;2-2                 ;Thursday ;1292;56136
ldedos001                     ;2-2                 ;Thursday ;1827;41502
ldedos001                     ;2-2                 ;Thursday ;2741;58348
ldedos001                     ;2-2                 ;Thursday ;3519;32968
ldedos001                     ;2-2                 ;Thursday ;3569;46599
ldedos001                     ;2-2                 ;Thursday ;1232;57036
ldedos001                     ;2-2                 ;Friday   ;6355;26353
ldedos001                     ;2-2                 ;Friday   ;3159;33208
ldedos001                     ;2-2                 ;Friday   ;871;37177
ldedos001                     ;2-2                 ;Friday   ;1887;41142
ldedos001                     ;2-2                 ;Friday   ;2065;54042
ldedos001                     ;2-2                 ;Friday   ;5310;26738
ldedos001                     ;2-2                 ;Friday   ;3219;32488
ldedos001                     ;2-2                 ;Friday   ;1350;36217
ldedos001                     ;2-2                 ;Friday   ;2545;41384
ldedos001                     ;2-2                 ;Friday   ;2765;47942
ldedos001                     ;2-2                 ;Friday   ;2063;53864
ldedos001                     ;2-2                 ;Friday   ;752;56436
ldedos001                     ;2-2                 ;Friday   ;4301;57988
ldedos001                     ;2-2                 ;Friday   ;1652;56676
ldedos001                     ;2-2                 ;Friday   ;2381;59068
ldedos001                     ;2-2                 ;Friday   ;3941;46407
ldedos001                     ;2-4                 ;Monday   ;2;26418
ldedos001                     ;2-4                 ;Monday   ;2;46898
ldedos001                     ;2-4                 ;Monday   ;32;60749
ldedos001                     ;2-4                 ;Monday   ;2;26776
ldedos001                     ;2-4                 ;Monday   ;41;43034
ldedos001                     ;2-4                 ;Monday   ;2;46964
ldedos001                     ;2-4                 ;Monday   ;41;62462
ldedos001                     ;2-4                 ;Monday   ;41;43200
ldedos001                     ;2-4                 ;Tuesday  ;2;26299
ldedos001                     ;2-4                 ;Tuesday  ;41;43594
ldedos001                     ;2-4                 ;Tuesday  ;2;47649
ldedos001                     ;2-4                 ;Tuesday  ;41;60973
ldedos001                     ;2-4                 ;Tuesday  ;2;27394
ldedos001                     ;2-4                 ;Tuesday  ;41;42935
ldedos001                     ;2-4                 ;Tuesday  ;41;60364
ldedos001                     ;2-4                 ;Tuesday  ;2;46844
ldedos001                     ;2-4                 ;Wednesday;2;27440
ldedos001                     ;2-4                 ;Wednesday;41;62294
ldedos001                     ;2-4                 ;Wednesday;2;26900
ldedos001                     ;2-4                 ;Wednesday;2;46178
ldedos001                     ;2-4                 ;Wednesday;41;62414
ldedos001                     ;2-4                 ;Wednesday;2;47678
ldedos001                     ;2-4                 ;Wednesday;41;43994
ldedos001                     ;2-4                 ;Wednesday;41;42813
ldedos001                     ;2-4                 ;Thursday ;2;27814
ldedos001                     ;2-4                 ;Thursday ;2;46577
ldedos001                     ;2-4                 ;Thursday ;41;43367
ldedos001                     ;2-4                 ;Thursday ;41;61141
ldedos001                     ;2-4                 ;Thursday ;2;27337
ldedos001                     ;2-4                 ;Thursday ;2;47204
ldedos001                     ;2-4                 ;Thursday ;42;60029
ldedos001                     ;2-4                 ;Thursday ;41;43210
ldedos001                     ;2-4                 ;Friday   ;2;26327
ldedos001                     ;2-4                 ;Friday   ;41;43074
ldedos001                     ;2-4                 ;Friday   ;2;46389
ldedos001                     ;2-4                 ;Friday   ;38;61469
ldedos001                     ;2-4                 ;Friday   ;2;26716
ldedos001                     ;2-4                 ;Friday   ;41;43994
ldedos001                     ;2-4                 ;Friday   ;2;47924
ldedos001                     ;2-4                 ;Friday   ;41;62354
ldedos001                     ;2-6                 ;Monday   ;3670;37671
ldedos001                     ;2-6                 ;Monday   ;3190;50271
ldedos001                     ;2-6                 ;Monday   ;3442;50265
ldedos001                     ;2-6                 ;Monday   ;3440;37725
ldedos001                     ;2-6                 ;Tuesday  ;3250;37731
ldedos001                     ;2-6                 ;Tuesday  ;3262;50445
ldedos001                     ;2-6                 ;Tuesday  ;3502;38025
ldedos001                     ;2-6                 ;Tuesday  ;3500;50445
ldedos001                     ;2-6                 ;Wednesday;3140;37605
ldedos001                     ;2-6                 ;Wednesday;3560;50145
ldedos001                     ;2-6                 ;Wednesday;3680;38145
ldedos001                     ;2-6                 ;Wednesday;3310;50691
ldedos001                     ;2-6                 ;Thursday ;2960;37725
ldedos001                     ;2-6                 ;Thursday ;3740;50205
ldedos001                     ;2-6                 ;Thursday ;3620;37845
ldedos001                     ;2-6                 ;Thursday ;3502;50145
ldedos001                     ;2-6                 ;Friday   ;3620;50385
ldedos001                     ;2-6                 ;Friday   ;3730;37611
ldedos001                     ;2-6                 ;Friday   ;3070;50751
ldedos001                     ;2-6                 ;Friday   ;3020;38085
ldedos001                     ;2-7                 ;Monday   ;583;35967
ldedos001                     ;2-7                 ;Monday   ;16;37655
ldedos001                     ;2-7                 ;Monday   ;16;41341
ldedos001                     ;2-7                 ;Monday   ;17;50254
ldedos001                     ;2-7                 ;Monday   ;16;53461
ldedos001                     ;2-7                 ;Monday   ;463;35607
ldedos001                     ;2-7                 ;Monday   ;471;55586
ldedos001                     ;2-7                 ;Monday   ;711;55826
ldedos001                     ;2-7                 ;Tuesday  ;16;37715
ldedos001                     ;2-7                 ;Tuesday  ;703;36207
ldedos001                     ;2-7                 ;Tuesday  ;531;55346
ldedos001                     ;2-7                 ;Tuesday  ;823;35787
ldedos001                     ;2-7                 ;Tuesday  ;591;55826
ldedos001                     ;2-7                 ;Tuesday  ;16;40981
ldedos001                     ;2-7                 ;Wednesday;463;36207
ldedos001                     ;2-7                 ;Wednesday;16;50675
ldedos001                     ;2-7                 ;Wednesday;16;54001
ldedos001                     ;2-7                 ;Wednesday;531;56066
ldedos001                     ;2-7                 ;Wednesday;711;55946
ldedos001                     ;2-7                 ;Wednesday;523;36087
ldedos001                     ;2-7                 ;Thursday ;711;56306
ldedos001                     ;2-7                 ;Thursday ;823;36507
ldedos001                     ;2-7                 ;Thursday ;651;55466
ldedos001                     ;2-7                 ;Thursday ;583;35847
ldedos001                     ;2-7                 ;Friday   ;531;56126
ldedos001                     ;2-7                 ;Friday   ;17;37594
ldedos001                     ;2-7                 ;Friday   ;16;50735
ldedos001                     ;2-7                 ;Friday   ;471;55946
ldedos001                     ;2-7                 ;Friday   ;463;35727
ldedos001                     ;2-7                 ;Friday   ;16;41341
ldedos001                     ;2-7                 ;Friday   ;16;53821
ldedos001                     ;2-7                 ;Friday   ;763;36387
lgrogan001                    ;1-1                 ;Monday   ;126;26340
lgrogan001                    ;1-1                 ;Monday   ;7;43624
lgrogan001                    ;1-1                 ;Monday   ;56;47701
lgrogan001                    ;1-1                 ;Monday   ;52015;61025
lgrogan001                    ;1-1                 ;Monday   ;97;26820
lgrogan001                    ;1-1                 ;Monday   ;10;43637
lgrogan001                    ;1-1                 ;Monday   ;87;47101
lgrogan001                    ;1-1                 ;Monday   ;;61850
lgrogan001                    ;1-1                 ;Tuesday  ;95;27600
lgrogan001                    ;1-1                 ;Tuesday  ;10;42607
lgrogan001                    ;1-1                 ;Tuesday  ;87;45781
lgrogan001                    ;1-1                 ;Tuesday  ;52630;60290
lgrogan001                    ;1-1                 ;Tuesday  ;95;26640
lgrogan001                    ;1-1                 ;Tuesday  ;21;42492
lgrogan001                    ;1-1                 ;Tuesday  ;17;45421
lgrogan001                    ;1-1                 ;Tuesday  ;52755;60825
lgrogan001                    ;1-1                 ;Wednesday;126;26520
lgrogan001                    ;1-1                 ;Wednesday;21;42499
lgrogan001                    ;1-1                 ;Wednesday;17;45481
lgrogan001                    ;1-1                 ;Wednesday;50890;62090
lgrogan001                    ;1-1                 ;Wednesday;66;27180
lgrogan001                    ;1-1                 ;Wednesday;15;43257
lgrogan001                    ;1-1                 ;Wednesday;11;45961
lgrogan001                    ;1-1                 ;Wednesday;50877;61983
lgrogan001                    ;1-1                 ;Thursday ;99;26580
lgrogan001                    ;1-1                 ;Thursday ;21;44097
lgrogan001                    ;1-1                 ;Thursday ;93;47941
lgrogan001                    ;1-1                 ;Thursday ;51010;62090
lgrogan001                    ;1-1                 ;Thursday ;99;26460
lgrogan001                    ;1-1                 ;Thursday ;7;42702
lgrogan001                    ;1-1                 ;Thursday ;56;46441
lgrogan001                    ;1-1                 ;Thursday ;51595;62225
lgrogan001                    ;1-1                 ;Friday   ;97;26700
lgrogan001                    ;1-1                 ;Friday   ;16;43730
lgrogan001                    ;1-1                 ;Friday   ;27;46321
lgrogan001                    ;1-1                 ;Friday   ;223560;61980
lgrogan001                    ;1-1                 ;Friday   ;59;27420
lgrogan001                    ;1-1                 ;Friday   ;7;43085
lgrogan001                    ;1-1                 ;Friday   ;11;46021
lgrogan001                    ;1-1                 ;Friday   ;224028;61992
lgrogan001                    ;1-2                 ;Monday   ;4070;43631
lgrogan001                    ;1-2                 ;Monday   ;3454;43647
lgrogan001                    ;1-2                 ;Tuesday  ;3164;42617
lgrogan001                    ;1-2                 ;Tuesday  ;2908;42513
lgrogan001                    ;1-2                 ;Wednesday;2961;42520
lgrogan001                    ;1-2                 ;Wednesday;2689;43272
lgrogan001                    ;1-2                 ;Thursday ;3823;44118
lgrogan001                    ;1-2                 ;Thursday ;3732;42709
lgrogan001                    ;1-2                 ;Friday   ;2575;43746
lgrogan001                    ;1-2                 ;Friday   ;2929;43092
lgrogan001                    ;1-4                 ;Monday   ;41;26466
lgrogan001                    ;1-4                 ;Monday   ;2;43622
lgrogan001                    ;1-4                 ;Monday   ;41;47757
lgrogan001                    ;1-4                 ;Monday   ;2;61023
lgrogan001                    ;1-4                 ;Monday   ;41;26917
lgrogan001                    ;1-4                 ;Monday   ;2;43635
lgrogan001                    ;1-4                 ;Monday   ;41;47188
lgrogan001                    ;1-4                 ;Monday   ;2;61848
lgrogan001                    ;1-4                 ;Tuesday  ;41;27695
lgrogan001                    ;1-4                 ;Tuesday  ;2;42605
lgrogan001                    ;1-4                 ;Tuesday  ;41;45868
lgrogan001                    ;1-4                 ;Tuesday  ;2;60288
lgrogan001                    ;1-4                 ;Tuesday  ;41;26735
lgrogan001                    ;1-4                 ;Tuesday  ;2;42490
lgrogan001                    ;1-4                 ;Tuesday  ;42;45438
lgrogan001                    ;1-4                 ;Tuesday  ;2;60823
lgrogan001                    ;1-4                 ;Wednesday;41;26646
lgrogan001                    ;1-4                 ;Wednesday;2;42497
lgrogan001                    ;1-4                 ;Wednesday;36;45498
lgrogan001                    ;1-4                 ;Wednesday;2;62088
lgrogan001                    ;1-4                 ;Wednesday;41;27246
lgrogan001                    ;1-4                 ;Wednesday;2;43255
lgrogan001                    ;1-4                 ;Wednesday;32;45972
lgrogan001                    ;1-4                 ;Wednesday;2;61981
lgrogan001                    ;1-4                 ;Thursday ;41;26679
lgrogan001                    ;1-4                 ;Thursday ;2;44095
lgrogan001                    ;1-4                 ;Thursday ;41;48034
lgrogan001                    ;1-4                 ;Thursday ;2;62088
lgrogan001                    ;1-4                 ;Thursday ;41;26559
lgrogan001                    ;1-4                 ;Thursday ;2;42700
lgrogan001                    ;1-4                 ;Thursday ;41;46497
lgrogan001                    ;1-4                 ;Thursday ;2;62223
lgrogan001                    ;1-4                 ;Friday   ;41;26797
lgrogan001                    ;1-4                 ;Friday   ;2;43728
lgrogan001                    ;1-4                 ;Friday   ;41;46348
lgrogan001                    ;1-4                 ;Friday   ;2;61978
lgrogan001                    ;1-4                 ;Friday   ;42;27479
lgrogan001                    ;1-4                 ;Friday   ;2;43083
lgrogan001                    ;1-4                 ;Friday   ;32;46032
lgrogan001                    ;1-4                 ;Friday   ;2;61990
lgrogan001                    ;2-1                 ;Monday   ;9857;26509
lgrogan001                    ;2-1                 ;Monday   ;302;37212
lgrogan001                    ;2-1                 ;Monday   ;2944;40638
lgrogan001                    ;2-1                 ;Monday   ;2674;47800
lgrogan001                    ;2-1                 ;Monday   ;2687;53538
lgrogan001                    ;2-1                 ;Monday   ;4091;56891
lgrogan001                    ;2-1                 ;Monday   ;8506;26960
lgrogan001                    ;2-1                 ;Monday   ;1461;36312
lgrogan001                    ;2-1                 ;Monday   ;3087;40507
lgrogan001                    ;2-1                 ;Monday   ;3382;47231
lgrogan001                    ;2-1                 ;Monday   ;2340;53705
lgrogan001                    ;2-1                 ;Monday   ;5276;56531
lgrogan001                    ;2-1                 ;Tuesday  ;8148;27738
lgrogan001                    ;2-1                 ;Tuesday  ;1341;36372
lgrogan001                    ;2-1                 ;Tuesday  ;1879;40685
lgrogan001                    ;2-1                 ;Tuesday  ;4582;45911
lgrogan001                    ;2-1                 ;Tuesday  ;2698;53647
lgrogan001                    ;2-1                 ;Tuesday  ;3356;56891
lgrogan001                    ;2-1                 ;Tuesday  ;9288;26778
lgrogan001                    ;2-1                 ;Tuesday  ;741;36972
lgrogan001                    ;2-1                 ;Tuesday  ;1464;40985
lgrogan001                    ;2-1                 ;Tuesday  ;4711;45482
lgrogan001                    ;2-1                 ;Tuesday  ;2460;53705
lgrogan001                    ;2-1                 ;Tuesday  ;4131;56651
lgrogan001                    ;2-1                 ;Wednesday;8837;26689
lgrogan001                    ;2-1                 ;Wednesday;2061;36012
lgrogan001                    ;2-1                 ;Wednesday;1230;41225
lgrogan001                    ;2-1                 ;Wednesday;4638;45536
lgrogan001                    ;2-1                 ;Wednesday;2207;53718
lgrogan001                    ;2-1                 ;Wednesday;5576;56471
lgrogan001                    ;2-1                 ;Wednesday;8297;27289
lgrogan001                    ;2-1                 ;Wednesday;1982;36072
lgrogan001                    ;2-1                 ;Wednesday;2224;40998
lgrogan001                    ;2-1                 ;Wednesday;4228;46006
lgrogan001                    ;2-1                 ;Wednesday;2027;53598
lgrogan001                    ;2-1                 ;Wednesday;5711;56231
lgrogan001                    ;2-1                 ;Thursday ;8864;26722
lgrogan001                    ;2-1                 ;Thursday ;1101;36492
lgrogan001                    ;2-1                 ;Thursday ;3735;40327
lgrogan001                    ;2-1                 ;Thursday ;2356;48077
lgrogan001                    ;2-1                 ;Thursday ;2640;53405
lgrogan001                    ;2-1                 ;Thursday ;5396;56651
lgrogan001                    ;2-1                 ;Thursday ;8804;26602
lgrogan001                    ;2-1                 ;Thursday ;1262;36252
lgrogan001                    ;2-1                 ;Thursday ;2261;40398
lgrogan001                    ;2-1                 ;Thursday ;4193;46540
lgrogan001                    ;2-1                 ;Thursday ;2040;54125
lgrogan001                    ;2-1                 ;Thursday ;5531;56651
lgrogan001                    ;2-1                 ;Friday   ;8806;26840
