employee_id,date,time,duration,zone,wd,department
jnespola001                   ,2016-06-06,46443,41,1-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,46484,2,2-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,46486,15,2-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,46501,204,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,46705,7415,2-3                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,54120,685,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,54805,6456,2-3                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,61261,24,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,61285,44,2-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,61329,41,2-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,61370,2,1-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-06,61372,53168,1-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-07,28140,400,1-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,28540,41,1-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,28581,2,2-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,28583,19,2-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,28602,32,2-7                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,28634,5746,2-3                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,34380,325,2-7                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,34705,8556,2-3                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,43261,24,2-7                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,43285,61,2-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,43346,41,2-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,43387,2,1-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,43389,3051,1-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,46440,57,1-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,46497,41,1-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,46538,2,2-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,46540,15,2-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,46555,390,2-7                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,46945,7295,2-3                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,54240,505,2-7                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,54745,6756,2-3                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,61501,24,2-7                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,61525,69,2-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,61594,41,2-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,61635,2,1-4                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-07,61637,52843,1-1                           ,Tuesday             , Security                     
jnespola001                   ,2016-06-08,28080,394,1-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,28474,41,1-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,28515,2,2-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,28517,19,2-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,28536,32,2-7                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,28568,5812,2-3                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,34380,205,2-7                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,34585,8916,2-3                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,43501,24,2-7                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,43525,49,2-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,43574,41,2-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,43615,2,1-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,43617,2703,1-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,46320,363,1-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,46683,41,1-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,46724,2,2-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,46726,15,2-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,46741,144,2-7                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,46885,7355,2-3                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,54240,505,2-7                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,54745,6456,2-3                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,61201,24,2-7                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,61225,81,2-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,61306,41,2-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,61347,2,1-4                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-08,61349,52951,1-1                           ,Wednesday           , Security                     
jnespola001                   ,2016-06-09,27900,455,1-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,28355,41,1-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,28396,2,2-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,28398,19,2-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,28417,32,2-7                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,28449,5931,2-3                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,34380,445,2-7                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,34825,8616,2-3                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,43441,24,2-7                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,43465,56,2-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,43521,42,2-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,43563,2,1-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,43565,2935,1-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,46500,274,1-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,46774,41,1-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,46815,2,2-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,46817,15,2-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,46832,36,2-7                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,46868,7132,2-3                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,54000,625,2-7                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,54625,6636,2-3                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,61261,24,2-7                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,61285,96,2-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,61381,41,2-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,61422,2,1-4                           ,Thursday            , Security                     
jnespola001                   ,2016-06-09,61424,53056,1-1                           ,Thursday            , Security                     
jnespola001                   ,2016-06-10,28080,350,1-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,28430,33,1-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,28463,2,2-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,28465,15,2-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,28480,32,2-7                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,28512,5808,2-3                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,34320,505,2-7                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,34825,8616,2-3                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,43441,24,2-7                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,43465,69,2-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,43534,41,2-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,43575,2,1-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,43577,2803,1-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,46380,335,1-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,46715,41,1-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,46756,2,2-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,46758,15,2-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,46773,172,2-7                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,46945,7235,2-3                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,54180,505,2-7                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,54685,6636,2-3                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,61321,24,2-7                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,61345,54,2-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,61399,31,2-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,61430,2,1-4                           ,Friday              , Security                     
jnespola001                   ,2016-06-10,61432,225668,1-1                           ,Friday              , Security                     
jnespola001                   ,2016-06-13,27900,455,1-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,28355,41,1-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,28396,2,2-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,28398,15,2-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,28413,32,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,28445,5995,2-3                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,34440,265,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,34705,8736,2-3                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,43441,24,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,43465,69,2-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,43534,41,2-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,43575,2,1-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,43577,2803,1-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,46380,154,1-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,46534,41,1-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,46575,2,2-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,46577,19,2-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,46596,169,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,46765,7295,2-3                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,54060,745,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,54805,6456,2-3                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,61261,24,2-7                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,61285,24,2-1                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,61309,36,2-4                           ,Monday              , Security                     
jnespola001                   ,2016-06-13,61345,2,1-4                           ,Monday              , Security                     
jsanjorge001                  ,2016-05-31,25200,50,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,25250,42,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,25292,31,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,25323,2,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,25325,23,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,25348,11558,3-6                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,36906,11,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,36917,907,3-2                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,37824,10,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,37834,4175,3-3                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,42009,18,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,42027,42,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,42069,31,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,42100,2,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,42102,21,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,42123,1498,1-2                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,43621,17,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,43638,42,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,43680,31,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,43711,2,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,43713,19,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,43732,21075,3-6                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,64807,89,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,64896,42,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,64938,31,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,64969,2,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-05-31,64971,46629,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-01,25200,56,1-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,25256,42,1-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,25298,31,2-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,25329,2,3-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,25331,15,3-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,25346,17861,3-6                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,43207,93,3-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,43300,41,3-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,43341,43,2-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,43384,2,1-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,43386,7014,1-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-01,50400,36000,1-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-02,0,50525,1-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,50525,41,1-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,50566,43,2-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,50609,2,3-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,50611,15,3-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,50626,13281,3-6                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,63907,95,3-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,64002,41,3-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,64043,31,2-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,64074,2,1-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-02,64076,48304,1-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-03,25980,50,1-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,26030,42,1-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,26072,31,2-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,26103,2,3-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,26105,19,3-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,26124,17083,3-6                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,43207,83,3-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,43290,41,3-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,43331,43,2-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,43374,2,1-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-03,43376,241024,1-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-06,25200,56,1-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,25256,42,1-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,25298,31,2-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,25329,2,3-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,25331,23,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,25354,7051,3-6                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,32405,3902,3-3                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,36307,11,3-6                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,36318,11,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,36329,43,3-2                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,36372,20,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,36392,28115,3-6                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,64507,95,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,64602,41,3-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,64643,31,2-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,64674,2,1-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-06,64676,48064,1-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-07,26340,66,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,26406,41,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,26447,43,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,26490,2,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,26492,19,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,26511,4096,3-6                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,30607,19,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,30626,42,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,30668,31,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,30699,2,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,30701,17899,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,48600,101,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,48701,41,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,48742,31,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,48773,2,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,48775,19,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,48794,12413,3-6                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,61207,88,3-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,61295,31,3-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,61326,31,2-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,61357,2,1-4                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-07,61359,49341,1-1                           ,Tuesday             , Executive                    
jsanjorge001                  ,2016-06-08,24300,56,1-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,24356,42,1-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,24398,31,2-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,24429,2,3-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,24431,23,3-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,24454,7952,3-6                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,32406,11,3-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,32417,4185,3-2                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,36602,12,3-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,36614,10191,3-6                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,46805,2001,3-3                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,48806,16121,3-6                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,64927,95,3-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,65022,41,3-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,65063,31,2-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,65094,2,1-4                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-08,65096,46624,1-1                           ,Wednesday           , Executive                    
jsanjorge001                  ,2016-06-09,25320,50,1-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,25370,42,1-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,25412,31,2-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,25443,2,3-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,25445,23,3-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,25468,18639,3-6                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,44107,95,3-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,44202,41,3-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,44243,31,2-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,44274,2,1-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,44276,5224,1-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,49500,88,1-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,49588,41,1-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,49629,31,2-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,49660,2,3-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,49662,23,3-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,49685,14102,3-6                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,63787,95,3-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,63882,41,3-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,63923,31,2-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,63954,2,1-4                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-09,63956,47644,1-1                           ,Thursday            , Executive                    
jsanjorge001                  ,2016-06-10,25200,56,1-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,25256,42,1-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,25298,31,2-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,25329,2,3-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,25331,23,3-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,25354,21453,3-6                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,46807,64,3-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,46871,41,3-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,46912,31,2-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,46943,2,1-4                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-10,46945,237455,1-1                           ,Friday              , Executive                    
jsanjorge001                  ,2016-06-13,25200,50,1-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,25250,42,1-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,25292,31,2-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,25323,2,3-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,25325,15,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,25340,22366,3-6                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,47706,11,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,47717,14088,3-2                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,61805,36,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,61841,3146,3-6                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,64987,19,3-1                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,65006,42,3-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,65048,31,2-4                           ,Monday              , Executive                    
jsanjorge001                  ,2016-06-13,65079,2,1-4                           ,Monday              , Executive                    
jsimonides001                 ,2016-05-31,27240,96,1-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,27336,41,1-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,27377,2,2-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,27379,15,2-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,27394,4729,2-7                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,32123,605,2-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,32728,4914,2-7                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,37642,3290,2-6                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,40932,2052,2-7                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,42984,62,2-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,43046,41,2-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,43087,2,1-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,43089,10,1-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,43099,3822,1-2                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,46921,35,1-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,46956,42,1-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,46998,2,2-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,47000,15,2-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,47015,3708,2-7                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,50723,3304,2-6                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,54027,1436,2-7                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,55463,665,2-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,56128,895,2-7                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,57023,545,2-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,57568,3836,2-7                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,61404,46,2-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,61450,41,2-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,61491,2,1-4                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-05-31,61493,51547,1-1                           ,Tuesday             , Engineering                  
jsimonides001                 ,2016-06-01,26640,99,1-1                           ,Wednesday           , Engineering                  
