timestamp prox-id floor-zone
2016-06-06 11:51:10 junger001 1-2
2016-06-06 11:51:10 cwhelan001 1-2
2016-06-06 11:51:12 vfrente001 2-1
2016-06-06 11:51:29 lbergen001 2-1
2016-06-06 11:52:14 vfrente001 2-4
2016-06-06 11:52:14 lbergen001 2-4
2016-06-06 11:52:18 lalcazar002 2-1
2016-06-06 11:52:55 lbergen001 1-4
2016-06-06 11:52:55 vfrente001 1-4
2016-06-06 11:52:57 lbergen001 1-1
2016-06-06 11:52:57 vfrente001 1-1
2016-06-06 11:53:10 lbergen001 1-2
2016-06-06 11:53:10 vfrente001 1-2
2016-06-06 11:53:24 apinckney001 2-1
2016-06-06 11:53:27 lalcazar002 2-4
2016-06-06 11:53:29 ckinney001 2-1
2016-06-06 11:54:08 lalcazar002 1-4
2016-06-06 11:54:10 lalcazar002 1-1
2016-06-06 11:54:15 iovan001 2-1
2016-06-06 11:54:22 cshipp001 2-1
2016-06-06 11:54:25 lalcazar002 1-2
2016-06-06 11:54:26 apinckney001 2-4
2016-06-06 11:54:32 chawelon001 2-1
2016-06-06 11:54:32 iovan001 2-4
2016-06-06 11:55:07 apinckney001 1-4
2016-06-06 11:55:07 iovan001 1-4
2016-06-06 11:55:09 iovan001 1-1
2016-06-06 11:55:09 apinckney001 1-1
2016-06-06 11:55:14 thagan001 2-1
2016-06-06 11:55:16 iovan001 1-2
2016-06-06 11:55:16 bmullen001 2-1
2016-06-06 11:55:16 apinckney001 1-2
2016-06-06 11:55:20 hmies001 2-7
2016-06-06 11:55:24 jsimonides001 2-1
2016-06-06 11:55:26 cshipp001 2-4
2016-06-06 11:55:26 chawelon001 2-4
2016-06-06 11:55:34 thagan001 2-4
2016-06-06 11:55:34 bmullen001 2-4
2016-06-06 11:55:36 hmies001 2-1
2016-06-06 11:56:07 bmullen001 1-4
2016-06-06 11:56:07 thagan001 1-4
2016-06-06 11:56:07 chawelon001 1-4
2016-06-06 11:56:07 cshipp001 1-4
2016-06-06 11:56:09 chawelon001 1-1
2016-06-06 11:56:09 bmullen001 1-1
2016-06-06 11:56:09 cshipp001 1-1
2016-06-06 11:56:09 thagan001 1-1
2016-06-06 11:56:23 sflorez001 2-1
2016-06-06 11:56:26 bfrente001 2-4
2016-06-06 11:56:26 jsimonides001 2-4
2016-06-06 11:56:26 hmies001 2-4
2016-06-06 11:56:30 chawelon001 1-2
2016-06-06 11:56:30 bmullen001 1-2
2016-06-06 11:56:30 thagan001 1-2
2016-06-06 11:56:30 cshipp001 1-2
2016-06-06 11:57:07 hmies001 1-4
2016-06-06 11:57:07 jsimonides001 1-4
2016-06-06 11:57:07 bfrente001 1-4
2016-06-06 11:57:09 jsimonides001 1-1
2016-06-06 11:57:09 hmies001 1-1
2016-06-06 11:57:09 bfrente001 1-1
2016-06-06 11:57:16 bfrente001 1-2
2016-06-06 11:57:22 hmies001 1-2
2016-06-06 11:57:22 jsimonides001 1-2
2016-06-06 11:57:25 sflorez001 2-4
2016-06-06 11:58:00 mvollan001 1-1
2016-06-06 11:58:06 sflorez001 1-4
2016-06-06 11:58:08 sflorez001 1-1
2016-06-06 11:58:29 sflorez001 1-2
2016-06-06 11:59:04 rfaralso001 2-6
2016-06-06 11:59:09 ldedos001 2-1
2016-06-06 11:59:37 rfaralso001 2-1
2016-06-06 12:00:00 ldedos001 2-4
2016-06-06 12:00:00 clais001 2-4
2016-06-06 12:00:00 hcocinaro001 2-7
2016-06-06 12:00:01 kherrero001 2-7
2016-06-06 12:00:12 iborrasca001 2-1
2016-06-06 12:00:18 llagos001 2-1
2016-06-06 12:00:25 kherrero001 2-1
2016-06-06 12:00:29 ahafon001 2-1
2016-06-06 12:00:31 mvollan001 1-7
2016-06-06 12:00:41 ldedos001 1-4
2016-06-06 12:00:41 clais001 1-4
2016-06-06 12:00:43 clais001 1-1
2016-06-06 12:00:43 ldedos001 1-1
2016-06-06 12:00:59 clais001 1-2
2016-06-06 12:00:59 ldedos001 1-2
2016-06-06 12:01:01 mshultz001 2-7
2016-06-06 12:01:02 jfrost001 1-2
2016-06-06 12:01:04 knielson001 2-4
2016-06-06 12:01:04 iborrasca001 2-4
2016-06-06 12:01:04 ahafon001 2-4
2016-06-06 12:01:04 kherrero001 2-4
2016-06-06 12:01:04 llagos001 2-4
2016-06-06 12:01:10 ssinagra001 2-1
2016-06-06 12:01:13 pyoung002 3-1
2016-06-06 12:01:25 mshultz001 2-1
2016-06-06 12:01:31 cmorluniau001 2-1
2016-06-06 12:01:45 kherrero001 1-4
2016-06-06 12:01:45 iborrasca001 1-4
2016-06-06 12:01:45 knielson001 1-4
2016-06-06 12:01:45 llagos001 1-4
2016-06-06 12:01:45 ahafon001 1-4
2016-06-06 12:01:47 iborrasca001 1-1
2016-06-06 12:01:47 llagos001 1-1
2016-06-06 12:01:47 ahafon001 1-1
2016-06-06 12:01:47 knielson001 1-1
2016-06-06 12:01:47 kherrero001 1-1
2016-06-06 12:02:00 sfusil001 1-1
2016-06-06 12:02:01 jnespola001 2-7
2016-06-06 12:02:01 jcastellanos001 2-7
2016-06-06 12:02:02 llagos001 1-2
2016-06-06 12:02:02 iborrasca001 1-2
2016-06-06 12:02:08 knielson001 1-2
2016-06-06 12:02:08 ahafon001 1-2
2016-06-06 12:02:12 mshultz001 2-4
2016-06-06 12:02:12 cmorluniau001 2-4
2016-06-06 12:02:12 ssinagra001 2-4
2016-06-06 12:02:25 jcastellanos001 2-1
2016-06-06 12:02:25 jnespola001 2-1
2016-06-06 12:02:46 pyoung002 3-4
2016-06-06 12:02:53 mshultz001 1-4
2016-06-06 12:02:53 ssinagra001 1-4
2016-06-06 12:02:53 cmorluniau001 1-4
2016-06-06 12:02:55 ssinagra001 1-1
2016-06-06 12:02:55 cmorluniau001 1-1
2016-06-06 12:02:55 mshultz001 1-1
2016-06-06 12:03:01 anardi001 2-7
2016-06-06 12:03:05 ssinagra001 1-2
2016-06-06 12:03:05 cmorluniau001 1-2
2016-06-06 12:03:25 anardi001 2-1
2016-06-06 12:03:27 pyoung002 2-4
2016-06-06 12:03:34 jnespola001 2-4
2016-06-06 12:03:34 jcastellanos001 2-4
2016-06-06 12:03:58 pyoung002 1-4
2016-06-06 12:04:00 pyoung002 1-1
2016-06-06 12:04:07 pyoung002 1-2
2016-06-06 12:04:11 hcocinaro001 2-1
2016-06-06 12:04:15 jnespola001 1-4
2016-06-06 12:04:15 jcastellanos001 1-4
2016-06-06 12:04:17 jnespola001 1-1
2016-06-06 12:04:17 jcastellanos001 1-1
2016-06-06 12:04:19 btempestad001 2-1
2016-06-06 12:04:34 hcocinaro001 2-4
2016-06-06 12:04:34 lazada001 2-4
2016-06-06 12:04:34 anardi001 2-4
2016-06-06 12:04:37 btempestad001 2-4
2016-06-06 12:05:01 slea001 2-7
2016-06-06 12:05:15 btempestad001 1-4
2016-06-06 12:05:15 anardi001 1-4
2016-06-06 12:05:15 lazada001 1-4
2016-06-06 12:05:15 hcocinaro001 1-4
2016-06-06 12:05:16 anubarron001 2-1
2016-06-06 12:05:17 anardi001 1-1
2016-06-06 12:05:17 lazada001 1-1
2016-06-06 12:05:17 hcocinaro001 1-1
2016-06-06 12:05:17 btempestad001 1-1
2016-06-06 12:05:25 slea001 2-1
2016-06-06 12:05:27 lazada001 1-2
2016-06-06 12:05:33 btempestad001 1-2
2016-06-06 12:06:21 anubarron001 2-4
2016-06-06 12:06:21 slea001 2-4
2016-06-06 12:06:22 lgrogan001 2-4
2016-06-06 12:07:02 anubarron001 1-4
2016-06-06 12:07:02 slea001 1-4
2016-06-06 12:07:02 lgrogan001 1-4
2016-06-06 12:07:04 slea001 1-1
2016-06-06 12:07:04 lgrogan001 1-1
2016-06-06 12:07:04 anubarron001 1-1
2016-06-06 12:07:11 lgrogan001 1-2
2016-06-06 12:07:17 anubarron001 1-2
2016-06-06 12:07:59 vhatchett001 2-4
2016-06-06 12:08:40 vhatchett001 1-4
2016-06-06 12:08:42 vhatchett001 1-1
2016-06-06 12:08:49 vhatchett001 1-2
2016-06-06 12:08:59 fbalas001 2-4
2016-06-06 12:09:19 lbennett001 2-1
2016-06-06 12:09:29 nbasham001 2-1
2016-06-06 12:09:40 fbalas001 1-4
2016-06-06 12:09:42 fbalas001 1-1
2016-06-06 12:09:58 fbalas001 1-2
2016-06-06 12:10:11 tbattles001 2-1
2016-06-06 12:10:22 nbasham001 2-4
2016-06-06 12:10:22 vomalla001 2-4
2016-06-06 12:10:22 lbennett001 2-4
2016-06-06 12:10:31 tbattles001 2-4
2016-06-06 12:11:03 lbennett001 1-4
2016-06-06 12:11:03 nbasham001 1-4
2016-06-06 12:11:03 tbattles001 1-4
2016-06-06 12:11:03 vomalla001 1-4
2016-06-06 12:11:04 malinai001 2-1
2016-06-06 12:11:05 tbattles001 1-1
2016-06-06 12:11:05 nbasham001 1-1
2016-06-06 12:11:05 vomalla001 1-1
2016-06-06 12:11:05 lbennett001 1-1
2016-06-06 12:11:12 vomalla001 1-2
2016-06-06 12:11:12 tbattles001 1-2
2016-06-06 12:11:15 sflecha001 2-1
2016-06-06 12:11:18 nbasham001 1-2
2016-06-06 12:11:18 lbennett001 1-2
2016-06-06 12:11:35 bhawelon001 2-1
2016-06-06 12:12:06 bhawelon001 2-4
2016-06-06 12:12:06 malinai001 2-4
2016-06-06 12:12:06 fmata001 2-4
2016-06-06 12:12:06 sflecha001 2-4
2016-06-06 12:12:25 zcoronado001 2-1
2016-06-06 12:12:47 sflecha001 1-4
2016-06-06 12:12:47 bhawelon001 1-4
2016-06-06 12:12:47 malinai001 1-4
2016-06-06 12:12:47 fmata001 1-4
2016-06-06 12:12:49 malinai001 1-1
2016-06-06 12:12:49 bhawelon001 1-1
2016-06-06 12:12:49 sflecha001 1-1
2016-06-06 12:12:49 fmata001 1-1
2016-06-06 12:12:59 sflecha001 1-2
2016-06-06 12:12:59 fmata001 1-2
2016-06-06 12:12:59 bhawelon001 1-2
2016-06-06 12:13:05 malinai001 1-2
2016-06-06 12:13:19 wreynoso001 2-1
2016-06-06 12:13:25 zcoronado001 2-4
2016-06-06 12:14:06 zcoronado001 1-4
2016-06-06 12:14:08 zcoronado001 1-1
2016-06-06 12:14:22 wreynoso001 2-4
2016-06-06 12:14:29 zcoronado001 1-2
2016-06-06 12:15:03 wreynoso001 1-4
2016-06-06 12:15:05 wreynoso001 1-1
2016-06-06 12:15:05 rmieshaber001 2-1
2016-06-06 12:15:15 wreynoso001 1-2
2016-06-06 12:15:16 emintz001 3-1
2016-06-06 12:15:16 slowery001 2-1
2016-06-06 12:15:21 acalzas001 2-1
2016-06-06 12:15:25 rmieshaber001 2-7
2016-06-06 12:15:27 emintz001 3-2
2016-06-06 12:16:18 slowery001 2-4
2016-06-06 12:16:18 acalzas001 2-4
2016-06-06 12:16:59 acalzas001 1-4
2016-06-06 12:16:59 slowery001 1-4
2016-06-06 12:17:01 acalzas001 1-1
2016-06-06 12:17:01 slowery001 1-1
2016-06-06 12:17:16 acalzas001 1-2
2016-06-06 12:17:22 slowery001 1-2
2016-06-06 12:30:00 cforluniau001 1-1
2016-06-06 12:30:00 gflorez005 1-1
2016-06-06 12:30:09 pbeebe001 3-1
2016-06-06 12:30:10 rmieshaber001 2-1
2016-06-06 12:30:37 rmieshaber001 2-2
2016-06-06 12:30:56 gflorez005 1-4
2016-06-06 12:31:08 fresumir001 3-6
2016-06-06 12:31:15 fresumir001 3-1
2016-06-06 12:31:38 gflorez005 2-4
2016-06-06 12:31:43 fresumir001 3-4
2016-06-06 12:31:43 pbeebe001 3-4
2016-06-06 12:32:09 gflorez005 3-4
2016-06-06 12:32:11 gflorez005 3-1
2016-06-06 12:32:24 fresumir001 2-4
2016-06-06 12:32:24 pbeebe001 2-4
2016-06-06 12:32:25 gflorez005 3-2
2016-06-06 12:32:55 fresumir001 1-4
2016-06-06 12:32:55 pbeebe001 1-4
2016-06-06 12:32:57 pbeebe001 1-1
2016-06-06 12:32:57 fresumir001 1-1
2016-06-06 12:34:01 csolos001 1-1
2016-06-06 12:34:01 korilla001 1-1
2016-06-06 12:34:18 csolos001 1-4
2016-06-06 12:34:18 korilla001 1-4
2016-06-06 12:35:00 korilla001 2-4
2016-06-06 12:35:00 csolos001 2-4
2016-06-06 12:35:02 csolos001 2-1
2016-06-06 12:35:02 korilla001 2-1
2016-06-06 12:35:17 csolos001 2-7
2016-06-06 12:35:24 korilla001 2-6
2016-06-06 12:37:01 tcarrara001 1-1
2016-06-06 12:37:01 ncalixto001 1-1
2016-06-06 12:37:12 tcarrara001 1-4
2016-06-06 12:37:12 ncalixto001 1-4
2016-06-06 12:37:54 tcarrara001 2-4
2016-06-06 12:37:54 ncalixto001 2-4
2016-06-06 12:37:56 ncalixto001 2-1
2016-06-06 12:37:56 tcarrara001 2-1
2016-06-06 12:38:09 tcarrara001 2-2
2016-06-06 12:38:16 ncalixto001 2-7
2016-06-06 12:40:01 bmullen001 1-1
2016-06-06 12:40:01 thagan001 1-1
2016-06-06 12:41:01 mcassano001 1-1
2016-06-06 12:41:03 bmullen001 1-4
2016-06-06 12:41:03 thagan001 1-4
2016-06-06 12:41:44 thagan001 2-4
2016-06-06 12:41:44 bmullen001 2-4
2016-06-06 12:41:46 thagan001 2-1
2016-06-06 12:41:46 bmullen001 2-1
2016-06-06 12:42:01 jsimonides001 1-1
2016-06-06 12:42:01 cwhelan001 1-1
2016-06-06 12:42:03 mcassano001 1-4
2016-06-06 12:42:04 bmullen001 2-6
2016-06-06 12:42:06 thagan001 2-2
2016-06-06 12:42:12 cwhelan001 1-4
2016-06-06 12:42:44 cwhelan001 2-4
2016-06-06 12:42:44 mcassano001 2-4
2016-06-06 12:42:46 cwhelan001 2-1
2016-06-06 12:42:46 mcassano001 2-1
2016-06-06 12:43:01 cwhelan001 2-7
2016-06-06 12:43:01 mcassano001 2-7
2016-06-06 12:43:01 vfrente001 1-1
2016-06-06 12:43:03 jsimonides001 1-4
2016-06-06 12:43:44 jsimonides001 2-4
2016-06-06 12:43:46 jsimonides001 2-1
2016-06-06 12:44:01 eminto001 1-1
2016-06-06 12:44:01 bridenour001 1-1
2016-06-06 12:44:05 jsimonides001 2-7
2016-06-06 12:44:34 eminto001 1-4
2016-06-06 12:44:34 vfrente001 1-4
2016-06-06 12:44:34 bridenour001 1-4
2016-06-06 12:45:01 knielson001 1-1
2016-06-06 12:45:15 eminto001 2-4
2016-06-06 12:45:15 vfrente001 2-4
2016-06-06 12:45:15 bridenour001 2-4
2016-06-06 12:45:16 eklinger001 3-1
2016-06-06 12:45:17 vfrente001 2-1
2016-06-06 12:45:17 bridenour001 2-1
2016-06-06 12:45:17 eminto001 2-1
2016-06-06 12:45:34 vfrente001 2-2
2016-06-06 12:45:41 eminto001 2-2
2016-06-06 12:46:01 iborrasca001 1-1
2016-06-06 12:46:01 apinckney001 1-1
2016-06-06 12:46:03 knielson001 1-4
2016-06-06 12:46:03 cforluniau001 1-4
2016-06-06 12:46:12 iborrasca001 1-4
2016-06-06 12:46:12 apinckney001 1-4
2016-06-06 12:46:19 eklinger001 3-4
2016-06-06 12:46:44 knielson001 2-4
2016-06-06 12:46:44 iborrasca001 2-4
2016-06-06 12:46:44 apinckney001 2-4
2016-06-06 12:46:44 cforluniau001 2-4
2016-06-06 12:46:46 apinckney001 2-1
2016-06-06 12:46:46 knielson001 2-1
2016-06-06 12:46:46 iborrasca001 2-1
2016-06-06 12:46:46 cforluniau001 2-1
2016-06-06 12:47:00 iborrasca001 2-6
2016-06-06 12:47:00 eklinger001 2-4
2016-06-06 12:47:01 apinckney001 2-7
2016-06-06 12:47:01 cforluniau001 2-7
2016-06-06 12:47:31 eklinger001 1-4
2016-06-06 12:47:33 eklinger001 1-1
2016-06-06 12:47:43 eklinger001 1-2
2016-06-06 12:48:01 monda001 1-1
2016-06-06 12:48:01 lalcazar002 1-1
2016-06-06 12:48:12 lalcazar002 1-4
2016-06-06 12:48:12 monda001 1-4
2016-06-06 12:48:54 lalcazar002 2-4
2016-06-06 12:48:54 monda001 2-4
2016-06-06 12:48:56 monda001 2-1
2016-06-06 12:48:56 lalcazar002 2-1
2016-06-06 12:49:01 avico001 1-1
2016-06-06 12:49:09 monda001 2-2
2016-06-06 12:49:15 lalcazar002 2-7
2016-06-06 12:49:57 avico001 1-4
2016-06-06 12:50:00 hcocinaro001 1-1
2016-06-06 12:50:01 gcazar001 1-1
2016-06-06 12:50:38 avico001 2-4
2016-06-06 12:50:40 avico001 2-1
2016-06-06 12:50:53 avico001 2-2
2016-06-06 12:50:57 gcazar001 1-4
2016-06-06 12:51:00 kherrero001 1-1
2016-06-06 12:51:01 iovan001 1-1
2016-06-06 12:51:01 hmies001 1-1
2016-06-06 12:51:38 gcazar001 2-4
2016-06-06 12:51:40 gcazar001 2-1
2016-06-06 12:51:55 gcazar001 2-7
2016-06-06 12:51:57 hmies001 1-4
2016-06-06 12:51:57 iovan001 1-4
2016-06-06 12:52:00 anardi001 1-1
2016-06-06 12:52:00 jcastellanos001 1-1
2016-06-06 12:52:01 lbergen001 1-1
2016-06-06 12:52:38 iovan001 2-4
2016-06-06 12:52:38 hmies001 2-4
2016-06-06 12:52:40 iovan001 2-1
2016-06-06 12:52:40 hmies001 2-1
2016-06-06 12:52:55 hmies001 2-7
2016-06-06 12:52:55 iovan001 2-7
2016-06-06 12:53:00 jnespola001 1-1
2016-06-06 12:53:01 sparrino001 1-1
2016-06-06 12:53:01 cmorluniau001 1-1
2016-06-06 12:53:03 lbergen001 1-4
2016-06-06 12:53:12 cmorluniau001 1-4
2016-06-06 12:53:29 hmies001 2-6
2016-06-06 12:53:44 lbergen001 2-4
2016-06-06 12:53:44 cmorluniau001 2-4
2016-06-06 12:53:46 lbergen001 2-1
2016-06-06 12:53:46 cmorluniau001 2-1
2016-06-06 12:54:00 mshultz001 1-1
2016-06-06 12:54:01 yfinney001 1-1
2016-06-06 12:54:03 jnespola001 1-4
2016-06-06 12:54:03 sparrino001 1-4
2016-06-06 12:54:04 eorilla001 2-2
2016-06-06 12:54:04 cmorluniau001 2-6
2016-06-06 12:54:05 lbergen001 2-7
2016-06-06 12:54:44 jnespola001 2-4
2016-06-06 12:54:44 sparrino001 2-4
2016-06-06 12:54:46 sparrino001 2-1
2016-06-06 12:54:46 jnespola001 2-1
2016-06-06 12:55:00 sfusil001 1-1
2016-06-06 12:55:00 slea001 1-1
2016-06-06 12:55:01 ssinagra001 1-1
2016-06-06 12:55:01 jnespola001 2-7
2016-06-06 12:55:01 vomalla001 1-1
2016-06-06 12:55:03 yfinney001 1-4
2016-06-06 12:55:12 vomalla001 1-4
2016-06-06 12:55:12 ssinagra001 1-4
2016-06-06 12:55:44 ssinagra001 2-4
2016-06-06 12:55:44 yfinney001 2-4
2016-06-06 12:55:44 vomalla001 2-4
2016-06-06 12:55:46 ssinagra001 2-1
2016-06-06 12:55:46 vomalla001 2-1
2016-06-06 12:55:46 yfinney001 2-1
2016-06-06 12:56:05 ssinagra001 2-7
2016-06-06 12:56:06 yfinney001 2-2
2016-06-06 12:56:37 anardi001 1-4
2016-06-06 12:56:37 slea001 1-4
2016-06-06 12:57:18 slea001 2-4
2016-06-06 12:57:18 anardi001 2-4
2016-06-06 12:57:20 anardi001 2-1
2016-06-06 12:57:20 slea001 2-1
2016-06-06 12:57:39 anardi001 2-7
2016-06-06 12:57:39 slea001 2-7
2016-06-06 12:57:40 mshultz001 1-4
2016-06-06 12:57:49 jcastellanos001 1-4
2016-06-06 12:58:01 cshipp001 1-1
2016-06-06 12:58:01 junger001 1-1
2016-06-06 12:58:21 mshultz001 2-4
2016-06-06 12:58:21 jcastellanos001 2-4
2016-06-06 12:58:23 jcastellanos001 2-1
2016-06-06 12:58:23 mshultz001 2-1
2016-06-06 12:58:25 jnespola001 2-3
2016-06-06 12:58:38 mshultz001 2-7
2016-06-06 12:58:38 jcastellanos001 2-7
2016-06-06 12:58:57 junger001 1-4
2016-06-06 12:58:57 cshipp001 1-4
2016-06-06 12:58:57 kherrero001 1-4
2016-06-06 12:58:57 hcocinaro001 1-4
2016-06-06 12:59:01 anubarron001 1-1
2016-06-06 12:59:01 pyoung002 1-1
2016-06-06 12:59:01 vhatchett001 1-1
2016-06-06 12:59:01 bfrente001 1-1
2016-06-06 12:59:01 chawelon001 1-1
2016-06-06 12:59:25 anardi001 2-3
2016-06-06 12:59:28 ckinney001 2-7
2016-06-06 12:59:38 cshipp001 2-4
2016-06-06 12:59:38 hcocinaro001 2-4
2016-06-06 12:59:38 kherrero001 2-4
2016-06-06 12:59:38 junger001 2-4
2016-06-06 12:59:40 junger001 2-1
2016-06-06 12:59:40 hcocinaro001 2-1
2016-06-06 12:59:40 kherrero001 2-1
2016-06-06 12:59:40 cshipp001 2-1
2016-06-06 12:59:57 anubarron001 1-4
2016-06-06 12:59:57 vhatchett001 1-4
2016-06-06 12:59:57 pyoung002 1-4
2016-06-06 12:59:57 chawelon001 1-4
2016-06-06 12:59:57 bfrente001 1-4
2016-06-06 12:59:58 cshipp001 2-6
2016-06-06 12:59:59 junger001 2-7
2016-06-06 12:59:59 hcocinaro001 2-7
2016-06-06 12:59:59 kherrero001 2-7
2016-06-06 13:00:00 jfrost001 1-1
2016-06-06 13:00:01 pratigan001 1-1
2016-06-06 13:00:01 zcoronado001 1-1
2016-06-06 13:00:01 ldedos001 1-1
2016-06-06 13:00:01 acalzas001 1-1
2016-06-06 13:00:01 fadair001 1-1
2016-06-06 13:00:01 sflorez001 1-1
2016-06-06 13:00:19 ncelio001 3-1
2016-06-06 13:00:21 epavone001 3-1
2016-06-06 13:00:31 hcocinaro001 2-3
2016-06-06 13:00:38 chawelon001 2-4
2016-06-06 13:00:38 anubarron001 2-4
2016-06-06 13:00:38 pyoung002 2-4
2016-06-06 13:00:38 vhatchett001 2-4
2016-06-06 13:00:38 bfrente001 2-4
2016-06-06 13:00:40 vhatchett001 2-1
2016-06-06 13:00:40 anubarron001 2-1
2016-06-06 13:00:40 bfrente001 2-1
2016-06-06 13:00:40 chawelon001 2-1
2016-06-06 13:00:55 chawelon001 2-7
2016-06-06 13:00:57 zcoronado001 1-4
2016-06-06 13:00:57 ldedos001 1-4
2016-06-06 13:00:57 pratigan001 1-4
2016-06-06 13:00:57 acalzas001 1-4
2016-06-06 13:00:57 sflorez001 1-4
2016-06-06 13:00:57 fadair001 1-4
2016-06-06 13:01:00 vlagos001 1-1
2016-06-06 13:01:01 tbattles001 1-1
2016-06-06 13:01:04 anubarron001 2-2
2016-06-06 13:01:16 epavone001 3-4
2016-06-06 13:01:16 ncelio001 3-4
2016-06-06 13:01:21 pyoung002 3-4
2016-06-06 13:01:23 pyoung002 3-1
2016-06-06 13:01:25 kherrero001 2-3
2016-06-06 13:01:25 slea001 2-3
2016-06-06 13:01:31 sfusil001 1-7
2016-06-06 13:01:38 sflorez001 2-4
2016-06-06 13:01:38 fadair001 2-4
2016-06-06 13:01:38 acalzas001 2-4
2016-06-06 13:01:38 ldedos001 2-4
2016-06-06 13:01:38 zcoronado001 2-4
2016-06-06 13:01:38 pratigan001 2-4
2016-06-06 13:01:40 ldedos001 2-1
2016-06-06 13:01:40 acalzas001 2-1
2016-06-06 13:01:40 pyoung002 3-3
2016-06-06 13:01:40 zcoronado001 2-1
2016-06-06 13:01:40 sflorez001 2-1
2016-06-06 13:01:55 zcoronado001 2-7
2016-06-06 13:01:55 sflorez001 2-7
2016-06-06 13:01:56 ldedos001 2-2
2016-06-06 13:01:57 acalzas001 2-2
2016-06-06 13:01:57 ncelio001 2-4
2016-06-06 13:01:57 epavone001 2-4
2016-06-06 13:02:01 ahafon001 1-1
2016-06-06 13:02:01 btempestad001 1-1
2016-06-06 13:02:09 fadair001 3-4
2016-06-06 13:02:09 pratigan001 3-4
2016-06-06 13:02:11 pratigan001 3-1
2016-06-06 13:02:11 fadair001 3-1
2016-06-06 13:02:25 jcastellanos001 2-3
2016-06-06 13:02:28 pratigan001 3-3
2016-06-06 13:02:28 epavone001 1-4
2016-06-06 13:02:28 ncelio001 1-4
2016-06-06 13:02:30 tbattles001 1-4
2016-06-06 13:02:30 ncelio001 1-1
2016-06-06 13:02:30 ahafon001 1-4
2016-06-06 13:02:30 btempestad001 1-4
2016-06-06 13:02:30 epavone001 1-1
2016-06-06 13:02:40 epavone001 1-2
2016-06-06 13:03:11 btempestad001 2-4
2016-06-06 13:03:11 ahafon001 2-4
2016-06-06 13:03:11 tbattles001 2-4
2016-06-06 13:03:13 tbattles001 2-1
2016-06-06 13:03:13 btempestad001 2-1
2016-06-06 13:03:13 ahafon001 2-1
2016-06-06 13:03:15 rfaralso001 2-6
2016-06-06 13:03:25 mshultz001 2-3
2016-06-06 13:03:26 btempestad001 2-2
2016-06-06 13:03:31 ahafon001 2-6
2016-06-06 13:03:33 tbattles001 2-2
2016-06-06 13:03:47 rfaralso001 2-7
2016-06-06 13:04:00 mvollan001 1-1
2016-06-06 13:04:04 mvollan001 1-8
2016-06-06 13:04:06 mvollan001 1-1
2016-06-06 13:05:44 mvollan001 1-4
2016-06-06 13:06:25 mvollan001 2-4
2016-06-06 13:06:27 mvollan001 2-1
2016-06-06 13:06:42 mvollan001 2-7
2016-06-06 13:09:01 fmata001 1-1
2016-06-06 13:09:57 fmata001 1-4
2016-06-06 13:10:01 clais001 1-1
2016-06-06 13:10:38 fmata001 2-4
2016-06-06 13:10:40 fmata001 2-1
2016-06-06 13:11:01 wreynoso001 1-1
2016-06-06 13:11:03 clais001 1-4
2016-06-06 13:11:12 wreynoso001 1-4
2016-06-06 13:11:25 mvollan001 2-3
2016-06-06 13:11:44 wreynoso001 2-4
2016-06-06 13:11:44 clais001 2-4
2016-06-06 13:11:46 clais001 2-1
2016-06-06 13:11:46 wreynoso001 2-1
2016-06-06 13:12:01 fbalas001 1-1
2016-06-06 13:12:03 wreynoso001 2-2
2016-06-06 13:12:14 tseifert001 3-4
2016-06-06 13:12:56 tseifert001 2-4
2016-06-06 13:13:03 fbalas001 1-4
2016-06-06 13:13:27 tseifert001 1-4
2016-06-06 13:13:29 tseifert001 1-1
2016-06-06 13:13:44 fbalas001 2-4
2016-06-06 13:13:46 fbalas001 2-1
2016-06-06 13:13:50 tseifert001 1-2
2016-06-06 13:14:01 lazada001 1-1
2016-06-06 13:14:12 lazada001 1-4
2016-06-06 13:14:54 lazada001 2-4
2016-06-06 13:14:56 lazada001 2-1
2016-06-06 13:15:01 lbennett001 1-1
2016-06-06 13:15:01 llagos001 1-1
2016-06-06 13:15:01 lgrogan001 1-1
2016-06-06 13:15:01 bhawelon001 1-1
2016-06-06 13:15:01 sflecha001 1-1
2016-06-06 13:15:57 lbennett001 1-4
2016-06-06 13:15:57 lgrogan001 1-4
2016-06-06 13:15:57 bhawelon001 1-4
2016-06-06 13:15:57 llagos001 1-4
2016-06-06 13:15:57 sflecha001 1-4
2016-06-06 13:16:38 bhawelon001 2-4
2016-06-06 13:16:38 lgrogan001 2-4
2016-06-06 13:16:38 llagos001 2-4
2016-06-06 13:16:38 sflecha001 2-4
2016-06-06 13:16:38 lbennett001 2-4
2016-06-06 13:16:40 lbennett001 2-1
2016-06-06 13:16:40 lgrogan001 2-1
2016-06-06 13:16:40 sflecha001 2-1
2016-06-06 13:16:40 bhawelon001 2-1
2016-06-06 13:16:58 lbennett001 2-6
2016-06-06 13:16:59 bhawelon001 2-7
2016-06-06 13:16:59 sflecha001 2-7
2016-06-06 13:17:01 slowery001 1-1
2016-06-06 13:17:21 llagos001 3-4
2016-06-06 13:17:23 llagos001 3-1
2016-06-06 13:17:42 llagos001 3-6
2016-06-06 13:17:49 llagos001 3-3
2016-06-06 13:18:01 malinai001 1-1
2016-06-06 13:18:01 nbasham001 1-1
2016-06-06 13:18:03 slowery001 1-4
